id,postid,ticker,text,target_context,label,label_pred,score_pred,bucket,notes,label2
92,35514175,GOTO,$GOTO gerak bangun dong mau turun turun naik naik investor butuh kepastian,gerak bangun dong mau turun turun naik naik investor butuh kepastian,neutral,neutral,0.0,bull_bear,,neutral
93,35514221,BBRI,"$BBRI BBRI hari ini ditutup melemah Rp.20 atau turun -0.59% di level harga 3,370. Nilai transaksi hari ini tercatat Rp.67.10 miliar, jauh di bawah rata-rata aktivitas transaksi sangat sepi. Volume mengering secara konsisten ini bisa menjadi tanda akumulasi diam oleh institusi sebelum pergerakan besar. Harga berada di atas VWAP +5.2% dan VWAP sendiri sedang naik ini adalah kondisi ideal, menunjukkan momentum positif yang solid. Pergerakan 5 hari terakhir masih positif +3.7%. RSI di level 68.0 harga dalam kondisi bullish namun mulai mendekati area jenuh beli. Momentum masih positif. Tren jangka pendek BBRI saat ini berada dalam kondisi uptrend yang kuat harga di atas semua EMA utama (10, 20, 40). Harga bergerak dalam kisaran support 3,100 dan resistance 3,440. MACD masih berada di area positif momentum beli masih terjaga. Dalam 5 hari terakhir asing akumulasi Rp.1,062.02 miliar dan tren 25 hari juga positif dukungan asing cukup solid.",bbri hari ini ditutup melemah rp 20 atau turun 0 59 di level harga 3 370 nilai transaksi hari ini tercatat rp 67 10 miliar jauh di bawah rata rata aktivitas transaksi sangat sepi volume mengering secara konsisten ini bisa menjadi tanda akumulasi diam oleh institusi sebelum pergerakan besar harga berada di atas vwap 5 2 dan vwap sendiri sedang naik ini adalah kondisi ideal menunjukkan momentum positif yang solid pergerakan 5 hari terakhir masih positif 3 7 rsi di level 68 0 harga dalam kondisi bullish namun mulai mendekati area jenuh beli momentum masih positif tren jangka pendek bbri saat ini berada dalam kondisi uptrend yang kuat harga di atas semua ema utama 10 20 40 harga bergerak dalam kisaran support 3 100 dan resistance 3 440 macd masih berada di area positif momentum beli masih terjaga dalam 5 hari terakhir asing akumulasi rp 1 062 02 miliar dan tren 25 hari juga positif dukungan asing cukup solid,bullish,bullish,0.6,bull_bear,"akumulasi diam, atas VWAP",
94,35515202,UNTR,"$EMTK Sabarin aja biasanya gantian, saham yg belum naik akan naik. Kalau Dikasih harga balik dibawah 500, kumpulin lagi pelan-pelan.
$TBLA$UNTR",,bullish,neutral,0.0,negation,rencana kumpulin <500,bullish
95,35515897,BMRI,$BMRI maklum blom sarapan ini,maklum blom sarapan ini,neutral,neutral,0.0,no_hit,,neutral
96,35515929,UNTR,"$ARKO

Saya kasi tau ya, saham ini valuasinya premium, lebih ke arah gak ngotak sih, ya macam $BREN di puncaknya gitu lah...

Supportnya di sekitar 1.890.
Memang ada Happy Hapsoronya tapi avgnya di 1.100 an.
Memang ada Astra-nya melalui $UNTR tapi avg mereka di 280an.

Mending cutloss dulu skrg, tunggu di kepala 1.
Daripada kalian nahan loss berdarah2 sampai ke support 1.890.

Saya cutloss lumayan besar di saham ini beberapa waktu lalu, karena gak likuid jadi ya cutlossnya gak bisa berharap rebound tinggi.

Bukannya saya nyari teman buat sama2 mengalami kerugian.
Just be wish, trading itu lebih baik cutloss dari avg down.

'Tapi saya mau invest bang'

Invest ya enggak di saham macam ini ya saudara2.
Itu akuisisi endorshine juga gak di beberkan berapa nilai nya, berarti akuisisi nya itu di bawah 20% dsri total ekuitas perusahaan.

Total ekuitasnya ARKO cuman Rp 500 Milyaran.
Jadi ya Endorshine itu murah banget 😂

Coba cek berapa marketcap ARKO ?",tapi avg mereka di 280an mending cutloss dulu skrg tunggu di kepala 1 daripada kalian nahan loss berdarah2 sampai ke support 1 890 saya cutloss lumayan besar di saham ini beberapa waktu lalu karena gak likuid jadi ya cutlossnya gak bisa berharap rebound tinggi bukannya saya nyari teman buat sama2 mengalami kerugian just be wish trading itu lebih baik cutloss dari avg down tapi saya mau invest bang invest ya enggak di saham macam ini ya saudara2 itu akuisisi endorshine juga gak di beberkan berapa nilai nya berarti akuisisi nya itu di bawah 20 dsri total ekuitas perusahaan total ekuitasnya arko cuman rp 500 milyaran jadi ya endorshine itu murah banget coba cek berapa marketcap arko,neutral,bearish,-1.0,bull_bear,bearish-nya $ARKO; UNTR cuma faktual — bocor,
97,35516237,GOTO,$GOTO katanya senin gerak tapi masih tidur aja ini ?,katanya senin gerak tapi masih tidur aja ini,bearish,neutral,0.0,no_hit,kecewa stagnant,neutral
98,35516862,BBRI,"$BBRI menuju ke 3 ribu lagi.. 
bha.. ha... haaaa.... 😂",menuju ke 3 ribu lagi bha ha haaaa,bearish,neutral,0.0,no_hit,mocking turun ke 3rb — sarkas gak kebaca,bearish
99,35517246,BBRI,$BBRI nyicil nyicil,nyicil nyicil,bullish,neutral,0.0,no_hit,nyicil = akumulasi,neutral
100,35517526,BUMI,$BUMI terus merangkak menuju 250. Yang pasang sell coba minggir dulu kasih jalan bandar mau lewat. 😀,terus merangkak menuju 250 yang pasang sell coba minggir dulu kasih jalan bandar mau lewat,bullish,bearish,-1.0,bull_bear,merangkak menuju 250 — FP lexicon (kata 'sell'),
101,35517801,BUMI,$BUMI capek bgt ngekos🥲,capek bgt ngekos,neutral,neutral,0.0,no_hit,"capek ngekos, tanpa arah",bearish
102,35517964,ADRO,data center emg ga butuh $BAUT $SMGR giant sea wall $ADRO,,neutral,neutral,0.0,no_hit,meme,neutral
103,35518114,BUMI,"$BUMI
busett.... dh langsung pada buang barang aja wkwkw 
biarkan dia naik dl",busett dh langsung pada buang barang aja wkwkw biarkan dia naik dl,mixed,bullish,1.0,bull_bear,buang barang + biarkan naik,
104,35518157,GOTO,ara 35 arb 15 nya jadi nya kapan nih $GOTO 😩,ara 35 arb 15 nya jadi nya kapan nih,neutral,neutral,0.0,bull_bear,,neutral
105,35518353,TLKM,"$TLKM saham bumn termiris
naik segan turun terus",saham bumn termiris naik segan turun terus,bearish,neutral,0.0,bull_bear,"termiris, turun terus — cancel (naik+turun)",bearish
106,35518446,BMRI,"saya jual $BMRI di 4430 130 lot. 
sekarang beli lagi di harga 4380 130 lot. 
untung 50k buat beli kopi. lot juga gak berkurang🤣
seharusnya untung 600k tapi gara cutloss di $ADMR jadi tinggal 50k...🙃",saya jual di 4430 130 lot sekarang beli lagi di harga 4380 130 lot untung 50k buat beli kopi lot juga gak berkurang seharusnya untung 600k tapi gara cutloss di,neutral,bearish,-1.0,bull_bear,"narasi trading profit kecil — FP lexicon ('jual','cutloss')",
107,35518920,BUMI,$BIPI woiii bipi $BUMI udah kepala dua lu gak mau nyusul? bangunn lah woii,udah kepala dua lu gak mau nyusul bangunn lah woii,bullish,neutral,0.0,no_hit,ajak nyusul naik,bullish
108,35518940,BUMI,$BUMI sabar yak buat di kepala 3-4 kita otw🚀,sabar yak buat di kepala 3 4 kita otw,bullish,neutral,0.0,no_hit,otw kepala 3-4,bullish
109,35519333,GOTO,$GOTO saham sampah mending delisting aja,saham sampah mending delisting aja,bearish,neutral,0.0,no_hit,"'sampah','delisting' — lexicon buta",bearish
110,35519480,BUMI,$BUMI Ara......,ara,bullish,bullish,1.0,bull_bear,,
111,35519551,BUMI,$BUMI apa ini guru... bumi gonjang ganjing..,apa ini guru bumi gonjang ganjing,neutral,neutral,0.0,no_hit,,bearish
112,35519622,BUMI,$BUMI akan gw tunggu lo sampe balik ke 500 lagi kek tahun lalu bum... mimpi basah di siang bolong kagak apa2.. uang dingin nih dah mau 1 tahun nyangkut😁😆🤣alumni 450 wkwk,akan gw tunggu lo sampe balik ke 500 lagi kek tahun lalu bum mimpi basah di siang bolong kagak apa2 uang dingin nih dah mau 1 tahun nyangkut alumni 450 wkwk,neutral,neutral,0.0,no_hit,"mimpi bagholder, bukan stance",bearish
113,35519632,BUMI,$BUMI gokillll,gokillll,neutral,neutral,0.0,no_hit,gokil tanpa konteks arah,bullish
114,35519646,BUMI,$BUMI dari mines 50% jadi segini allhamdulilah,dari mines 50 jadi segini allhamdulilah,neutral,neutral,0.0,no_hit,relief P&L pribadi,bullish
115,35519698,BUMI,$BUMI bagger lagi😇,bagger lagi,bullish,neutral,0.0,no_hit,bagger lagi,bullish
116,35519802,BUMI,$BUMI akankah naik sampai 350,akankah naik sampai 350,neutral,bullish,1.0,bull_bear,"pertanyaan, bukan klaim",
117,35519888,BMRI,"$BMRI Nyesel sih kemarin gk tp di harga 4,460 , akhirnya tp di harga 4,380 , tunggu turun dulu, nanti masuk lagi.",nyesel sih kemarin gk tp di harga 4 460 akhirnya tp di harga 4 380 tunggu turun dulu nanti masuk lagi,neutral,bearish,-1.0,bull_bear,narasi TP + re-entry — FP ('turun'),
118,35519989,BUMI,"$MDIA $BUMI lagi balapan , Yuk siapa yang duluan ke finish 240✈️💸",lagi balapan yuk siapa yang duluan ke finish 240,bullish,neutral,0.0,no_hit,race ke 240,bullish
119,35520072,BBRI,"$BMRI
$BBRI
$BSSR

Orang2 ribut bandingin dividen...
Kita mah nunggu aja sambil ngopi
Asikin ajalah, toh ujung2nya rugi untung anda yang nanggung sendiri

Asiikk banyak keributan distream
saatnya ngumpulin saham murah
🤣🤣🤣",,bullish,neutral,0.0,bull_bear,ngumpulin murah,bullish
120,35520209,BUMI,$BUMI Ayo bummm jemput w hari ini/besok 240 🙈,ayo bummm jemput w hari ini besok 240,neutral,neutral,0.0,no_hit,bagholder jemput,bullish
121,35520317,BBCA,$BBCA yaelah merah lagi,yaelah merah lagi,bearish,bearish,-1.0,bull_bear,,
122,35520325,BBRI,"$IHSG

LK bagus turun price actionnya 

Kalo LK MINUS EKUITAS MINUS BULL PRICE ACTIONNYA 

ada yang pernah perhatiin ini ? 

Random tag $BBYB
$BBRI",,neutral,neutral,0.0,bull_bear,pola observasi,neutral
123,35520703,BUMI,$BUMI jemput plis hahaha,jemput plis hahaha,neutral,neutral,0.0,no_hit,,bullish
124,35520956,BUMI,$BUMI pelan tapi party 🎉,pelan tapi party,bullish,neutral,0.0,no_hit,pelan tapi party = naik,bullish
125,35520985,INCO,$INCO inco mah bias disaat saham2 nikel gacor dia jalan di tempat,inco mah bias disaat saham2 nikel gacor dia jalan di tempat,bearish,bullish,1.0,bull_bear,'gacor' milik emiten lain — atribusi salah,
126,35521175,BUMI,"3 yang lagi floating loss di call-an grup kita dari total 53 yang masih running yang dimana ada yang masih nunggu area entry ada yang udah floating profit, banyak dari mereka lagi di floating profit masih nunggu area target, beberapa juga udah ada yang di close bahkan ada 13 yang kena SL selama ini, bahkan $PPRE juga ini mendekati SL $BBSS juga mendekasi SL tapi aman harusnya sangat jauh presentase profit dibandingkan loss nya, disitu juga ada dasbord real ya wr 75% itu bukan yang emang di edit tapi hasil daripada seluruh trading plan yang kita buat, jadi intinya apa? ya hoky ajah

RT $BUMI",,neutral,neutral,0.0,bull_bear,,neutral
127,35521353,BMRI,"Semua kebijakkan udh memihak ke Danantara. 
Semua Alat nya sudah siap. 
Bahan Baku nya juga melimpah sangat melimpah. 
Dunia sedang tidak baik saja , hanya kita yang stabil karena kita memiliki anugrah terindah Tuhan lewat letak geografis.. 
. 
All In , semua emiten komoditas akan naik kencang 2027..
. 
semua emiten dengan fundamental bagus akan sangat ngebut dari bulan 10-11 sampai 2027 dan entah kapan kalau misalnya retail solid dan biarkan bandar & membernya pada keluar mainin harga banting2.  pasang aja tembok besar di bid nya sebanyak banyaknya... 
. 
itu ajasi cara ngalahin bandar yang suka pump n dump.. 
. 
beli saham itu bukan kaya jual beli barang bekas yang berharap profit ataupun rugi dalam jangka waktu singkat... 
 . 
hold apapun badainya , sekencang dentuman krakatau pun lonjakkannya hold biar sehat market IHSG... 
.
Sabar , kalau gapunya duit jangan maksa masuk banyak rutin aja masukkin 100rb/bln di saham yang fundamental bagus dan masih murah PBV dan rendah PER / ROE nya... 
. 
Tutup Keran jual dulu saat ini... 
Kecuali ada trend bisnis yang lagi turun harganya serok... stop jual dulu... 
beli yang murah, koreksi sebesar apapun.. semuanya udh siap.. istilah kata mah tinggal nunggu jadwal ngegasnya... 
.
mau judi/scalping di memecoin aja dulu lagi bagus disana market nya dan banyak bocah fomo yang belum stabil dan minim informasi ... hanya kaya fomo Pokemon Card aja... 
. 
GAS IHSG $TLKM $PGEO $BMRI",,bullish,neutral,0.0,bull_bear,all in komoditas 2027,neutral
128,35521474,BUMI,"$BUVA semoga ngga ada informasi untuk memundurkan jadwal RI aja, jangan katanya yang harga 50 bisa turun tau tau informasi mundur kan ngga lucu 

$BUMI $CUAN",,neutral,neutral,0.0,bull_bear,"worry-nya BUVA, BUMI cuma tag",bearish
129,35521527,TLKM,$TLKM akumulasi terus yang gak kuat silahkan cut loss,akumulasi terus yang gak kuat silahkan cut loss,bullish,bullish,1.0,bull_bear,,
130,35521784,BMRI,"$SGER sepertinya AK nya siap2 buang kah ini? Atau mau di breakout, ini kalau breakout pasti kenceng banget nih. Yang suka scalping2 perlu dipantau terus saham ini! Cek terus transaksi jumbo di idx radar.

 $PRDL 
 $BMRI",,neutral,neutral,0.0,bull_bear,"SGER talk, BMRI tag",neutral
131,35521972,BUMI,$BUMI kalo hari ini ga jebol < 216 kemungkinan jadi support kuat... tapi kalo jebol bisa balik ke 208-210... biasanya hari kedua-ketiga setelah kenaikan drastis sudah terlihat harga terendahnya sebelum lanjut naik...,kalo hari ini ga jebol 216 kemungkinan jadi support kuat tapi kalo jebol bisa balik ke 208 210 biasanya hari kedua ketiga setelah kenaikan drastis sudah terlihat harga terendahnya sebelum lanjut naik,bullish,bullish,1.0,bull_bear,teknikal: lanjut naik,
132,35522169,BUMI,"sial gw masuk di $BUMI mending masuk $ARCI




 $ABDA",sial gw masuk di mending masuk,bearish,neutral,0.0,no_hit,'sial' masuk BUMI,bearish
133,35522182,INCO,Penyampaian Materi Public Expose - Tahunan [INCO],Penyampaian Materi Public Expose - Tahunan [INCO],neutral,neutral,0.0,no_hit,announcement repost,neutral
134,35522334,BUMI,"$BUMI kenapa udah beli bumi kena stop loss, pas gak beli naik 😅😂",kenapa udah beli bumi kena stop loss pas gak beli naik,bearish,bearish,-1.0,negation,,
135,35522414,BUMI,"$BUMI harga Coal naik tinggi, Q3 dan Q4 pasti meledak",harga coal naik tinggi q3 dan q4 pasti meledak,bullish,bullish,1.0,bull_bear,,
136,35522552,BUMI,"$BUMI sudah dibilang jangan keburu FOMO naik naik ayo beli beli, eh tahunya beli di pucuk kalian... Apa kabar sangkuters di 225 wkwkwk",sudah dibilang jangan keburu fomo naik naik ayo beli beli eh tahunya beli di pucuk kalian apa kabar sangkuters di 225 wkwkwk,bearish,bullish,1.0,bull_bear,SARKAS mock FOMO — FP lexicon ('naik naik beli beli'),
137,35522747,BUMI,"$BUMI secara history bumi break dari area konsolidasi weekly, resistance selanjutnya daily resistance di 230. Tolong koreksinya suhu #CMIIW #DYOR",secara history bumi break dari area konsolidasi weekly resistance selanjutnya daily resistance di 230 tolong koreksinya suhu cmiiw dyor,bullish,neutral,0.0,no_hit,breakout konsolidasi weekly,bullish
138,35522970,BUMI,$BUMI turun kan 😅,turun kan,bearish,bearish,-1.0,bull_bear,,
139,35523054,BBRI,"@ArdiSeptiawan 
 menurut saya, 
target akhirnya bukan cuma kuat menghadapi tekanan 


Tapi bagaimana modal bisa terus compounding dalam jangka panjang.

Karena kalau fokusnya cuan cepat, 
mental yang diuji terus.

Kalau fokusnya compounding, 
kita belajar lebih sabar: jaga modal, cari return yang masuk akal, lalu biarkan waktu yang bekerja.


Biar yang bekerja bukan cuma kita… 
tapi uang kita juga. $BBRI $BULL $PTRO",ardiseptiawan menurut saya target akhirnya bukan cuma kuat menghadapi tekanan tapi bagaimana modal bisa terus compounding dalam jangka panjang karena kalau fokusnya cuan cepat mental yang diuji terus kalau fokusnya compounding kita belajar lebih sabar jaga modal cari return yang masuk akal lalu biarkan waktu yang bekerja biar yang bekerja bukan cuma kita tapi uang kita juga,neutral,bullish,1.0,bull_bear,reply filosofi generic,
140,35523398,BUMI,"https://youtu.be/LDB7yJBaITQ?si=2rMwuzDubb5GBIo1


Random tag: $AKRA $BUMI $CUAN",,neutral,neutral,0.0,no_hit,link YT tag,neutral
141,35523613,BUMI,$BUMI Alamak 500🥶💸💸💸💸💸,alamak 500,neutral,neutral,0.0,no_hit,nostalgia 500,bearish
142,35523656,BBCA,$BBCA ada issue apalagi?,ada issue apalagi,neutral,neutral,0.0,no_hit,,neutral
143,35523928,ADRO,lagi nungguin IHSG MAU RONTOK SELL SELL SELL $ADMR $ADRO $AADI,,bearish,neutral,0.0,bull_bear,rontok + sell sell sell,bearish
144,35524106,BBRI,$BBRI yuk asing jual barang yuk turun dulu di area ini ya biar saya nambah muatan dan memperbaiki AVG saya,yuk asing jual barang yuk turun dulu di area ini ya biar saya nambah muatan dan memperbaiki avg saya,bearish,bearish,-1.0,bull_bear,wish turun utk nambah muatan,
145,35524622,BMRI,$BMRI Dividen Pay Date nya kapan Guys ?,dividen pay date nya kapan guys,neutral,neutral,0.0,no_hit,,neutral
146,35524807,BBRI,"$IHSG $BUMI

BRI - 0516 0102 0911 535
BSI - 1050246128
JAGO - 503529606567
https://saweria.co/skyova","$IHSG $BUMI

BRI - 0516 0102 0911 535
BSI - 1050246128
JAGO - 503529606567
https://saweria.co/skyova",neutral,neutral,0.0,no_hit,donasi link,neutral
147,35524864,BMRI,"$BMRI 1. Tren Utama & Price Action (Mulai Menguji Resistance Konsolidasi)
Status Tren: BMRI bergerak naik secara perlahan sejak menyentuh titik terendahnya (bottoming) di kisaran Rp3.600–Rp3.750 pada pertengahan Juni. Pergerakannya tergolong stabil dan saat ini sedang tertahan di kisaran area Rp4.400 – Rp4.500.

Harga vs MA 12 (4.201): Harga penutupan berada di Rp4.390 (+0,68%). Posisi candlestick bergerak konsisten di atas garis dinamis MA 12 (Rp4.201) yang melengkung ke atas, menandakan tren penguatan jangka pendek hingga menengah masih terjaga.

Area Support & Resistance:

Support Terdekat: Rp4.200 – Rp4.250 (Garis MA 12 dan area retest sebelumnya).

Support Kedua: Rp4.000 (Level psikologis kuat).

Resistance Terdekat: Rp4.500 (Puncak konsolidasi bulan Juli–Agustus).

Resistance Selanjutnya: Rp4.800 – Rp5.000 (Area puncak bulan Maret–April).

2. Indikator Teknikal
Net Foreign Buy/Sell: Terlihat terjadi net sell asing sebesar -Rp33,27 Miliar pada candle terakhir setelah periode akumulasi sebelumnya. Tekanan jual asing minor ini yang menahan BMRI untuk menembus Rp4.500.

MACD: Garis MACD berada di atas garis nol dengan histogram bernilai positif, mengonfirmasi momentum bullish yang masih bergerak positif meskipun mulai melandai.

Stochastic (14, 3, 3): Berada di level 74.3 / 68.2. Indikator ini bergerak naik menuju area jenuh beli (overbought >80), menunjukkan daya beli masih ada namun ruang peningkatannya mulai mendekati area tertahannya harga.

Kesimpulan & Karakter Pergerakan BMRI
Saham Sektor Perbankan Lapis Pertama (Big Banks): Karakter BMRI adalah saham heavyweight penggerak IHSG. Pergerakannya tidak secepat/sevolatil saham komoditas seperti BUMI atau PTBA, tetapi jauh lebih terukur, likuid, dan stabil.

Kondisi Saat Ini: Sedang menguji benteng resistance di Rp4.500. Jika BMRI mampu breakout dari Rp4.500 dengan inflow asing kembali masuk, potensi penguatan menuju Rp4.800 terbuka lebar.

Rencana Aksi (Trading Strategy)
Untuk Swing Trader:

Wait & See / Buy on Breakout: Beli jika harga ditutup konsisten di atas Rp4.500 dengan volume yang meningkat.

Buy on Weakness (BoW): Opsi paling ideal adalah menunggu koreksi sehat mendekati area garis MA 12 di Rp4.200 – Rp4.280.

Target Price (TP): Rp4.500 (TP1) dan Rp4.800 (TP2).

Stop Loss (SL): Rp4.150 (Jika jebol dari garis MA 12).",1 tren utama price action mulai menguji resistance konsolidasi status tren bmri bergerak naik secara perlahan sejak menyentuh titik terendahnya bottoming di kisaran rp3 600 rp3 750 pada pertengahan juni pergerakannya tergolong stabil dan saat ini sedang tertahan di kisaran area rp4 400 rp4 500 harga vs ma 12 4 201 harga penutupan berada di rp4 390 0 68 posisi candlestick bergerak konsisten di atas garis dinamis ma 12 rp4 201 yang melengkung ke atas menandakan tren penguatan jangka pendek hingga menengah masih terjaga area support resistance support terdekat rp4 200 rp4 250 garis ma 12 dan area retest sebelumnya support kedua rp4 000 level psikologis kuat resistance terdekat rp4 500 puncak konsolidasi bulan juli agustus resistance selanjutnya rp4 800 rp5 000 area puncak bulan maret april 2 indikator teknikal net foreign buy sell terlihat terjadi net sell asing sebesar rp33 27 miliar pada candle terakhir setelah periode akumulasi sebelumnya tekanan jual asing minor ini yang menahan bmri untuk menembus rp4 500 macd garis macd berada di atas garis nol dengan histogram bernilai positif mengonfirmasi momentum bullish yang masih bergerak positif meskipun mulai melandai stochastic 14 3 3 berada di level 74 3 68 2 indikator ini bergerak naik menuju area jenuh beli overbought 80 menunjukkan daya beli masih ada namun ruang peningkatannya mulai mendekati area tertahannya harga kesimpulan karakter pergerakan bmri saham sektor perbankan lapis pertama big banks karakter bmri adalah saham heavyweight penggerak ihsg pergerakannya tidak secepat sevolatil saham komoditas seperti bumi atau ptba tetapi jauh lebih terukur likuid dan stabil kondisi saat ini sedang menguji benteng resistance di rp4 500 jika bmri mampu breakout dari rp4 500 dengan inflow asing kembali masuk potensi penguatan menuju rp4 800 terbuka lebar rencana aksi trading strategy untuk swing trader wait see buy on breakout beli jika harga ditutup konsisten di atas rp4 500 dengan volume yang meningkat buy on weakness bow opsi paling ideal adalah menunggu koreksi sehat mendekati area garis ma 12 di rp4 200 rp4 280 target price tp rp4 500 tp1 dan rp4 800 tp2 stop loss sl rp4 150 jika jebol dari garis ma 12,bullish,bullish,0.67,bull_bear,teknikal naik perlahan,
148,35524896,ANTM,"$ANTM ini mainnya akhir tahun btw wkwk, jadi kalo sekarang ya bisa turun naik. tapi kemungkinan bulan ini sama depan turun dulu 

RT $LSIP $PTBA",ini mainnya akhir tahun btw wkwk jadi kalo sekarang ya bisa turun naik tapi kemungkinan bulan ini sama depan turun dulu rt,bearish,neutral,-0.33,bull_bear,turun dulu bulan ini,neutral
149,35525105,BUMI,$BUMI $MSJA sebelum telat,,bullish,neutral,0.0,no_hit,'sebelum telat' = buy call,bullish
150,35525153,BBCA,"Di bursa saham dengan segala situasi dan kondisi di Republik ini.

Saya lebih seneng akumulasi model² saham kaya SOCI, sepi, tidak rame Streamer atau Influencer, tidak ada tukang pom², tidak ada orang² dengan komen ARA KAN NDARRR dan sebagainya.

Yang terpenting bagi saya, emitennya kerja bener dan bagus di bisnis yang beroperasinya.

Persiapan TP 3 untuk SOCI, List TP bisa cek disini ⤵️
https://stockbit.com/post/33902583

Signal SOCI, bisa cek postingan ini ⤵️
https://stockbit.com/post/21165242

Random Tags : $BBCA $BBRI",di bursa saham dengan segala situasi dan kondisi di republik ini saya lebih seneng akumulasi model saham kaya soci sepi tidak rame streamer atau influencer tidak ada tukang pom tidak ada orang dengan komen ara kan ndarrr dan sebagainya yang terpenting bagi saya emitennya kerja bener dan bagus di bisnis yang beroperasinya persiapan tp 3 untuk soci list tp bisa cek disini signal soci bisa cek postingan ini random tags,neutral,bullish,1.0,bull_bear,"pujian = milik $SOCI, BBCA cuma tag — bocor",
